organ,id,cf_asctb_type,label
skeleton,ASCTB-TEMP:superior-pubic-ramus-of-pubis-of-os-coxa,AS,superior pubic ramus of pubis of os coxa
skeleton,UBERON:0005944,AS,axial skeleton
skeleton,UBERON:0004766,AS,cranial bone
skeleton,ASCTB-TEMP:hyoid-region-bone,AS,hyoid region bone
skeleton,UBERON:0001685,AS,hyoid bone
skeleton,FMA:59495,AS,body of hyoid bone
skeleton,ASCTB-TEMP:greater-cornu-of-hyoid-bone,AS,greater cornu of hyoid bone
skeleton,ASCTB-TEMP:lesser-cornu-of-hyoid-bone,AS,lesser cornu of hyoid bone
skeleton,UBERON:0001703,AS,neurocranium
skeleton,UBERON:0001679,AS,ethmoid bone
skeleton,ASCTB-TEMP:anterior-ethmoidal-foramen-of-ethmoid-bone,AS,anterior ethmoidal foramen of ethmoid bone
skeleton,ASCTB-TEMP:cribiform-plate-of-ethmoid-bone,AS,cribiform plate of ethmoid bone
skeleton,ASCTB-TEMP:crista-galla-of-ethmoid-bone,AS,crista galla of ethmoid bone
skeleton,ASCTB-TEMP:ethmoidal-air-cells-of-ethmoid-bone,AS,ethmoidal air cells of ethmoid bone
skeleton,ASCTB-TEMP:ethmoidal-bulla-of-ethmoid-bone,AS,ethmoidal bulla of ethmoid bone
skeleton,ASCTB-TEMP:middle-nasal-concha-of-ethmoid-bone,AS,middle nasal concha of ethmoid bone
skeleton,ASCTB-TEMP:olfactory-foramina-of-ethmoid-bone,AS,olfactory foramina of ethmoid bone
skeleton,ASCTB-TEMP:perpendicular-plate-of-ethmoid-bone,AS,perpendicular plate of ethmoid bone
skeleton,ASCTB-TEMP:posterior-ethmoidal-foramen-of-ethmoid-bone,AS,posterior ethmoidal foramen of ethmoid bone
skeleton,ASCTB-TEMP:superior-nasal-concha-of-ethmoid-bone,AS,superior nasal concha of ethmoid bone
skeleton,UBERON:0000209,AS,frontal bone
skeleton,ASCTB-TEMP:frontal-crest-of-frontal-bone,AS,frontal crest of frontal bone
skeleton,ASCTB-TEMP:frontal-sinus-of-frontal-bone,AS,frontal sinus of frontal bone
skeleton,ASCTB-TEMP:glabella-of-frontal-bone,AS,glabella of frontal bone
skeleton,ASCTB-TEMP:groove-for-superior-sagittal-sinus-of-frontal-bone,AS,groove for superior sagittal sinus of frontal bone
skeleton,ASCTB-TEMP:lacrimal-fossa-of-frontal-bone,AS,lacrimal fossa of frontal bone
skeleton,FMA:57131,AS,orbital surface of frontal bone
skeleton,ASCTB-TEMP:supercilary-arch-of-frontal-bone,AS,supercilary arch of frontal bone
skeleton,FMA:53097,AS,supraorbital margin of frontal bone
skeleton,ASCTB-TEMP:supraorbital-notch-or-foramen-of-frontal-bone,AS,supraorbital notch or foramen of frontal bone
skeleton,UBERON:0012109,AS,zygomatic process of frontal bone
skeleton,UBERON:0001676,AS,occipital bone
skeleton,ASCTB-TEMP:external-occipital-protuberance-of-squamous-part-of-occipital-bone,AS,external occipital protuberance of squamous part of occipital bone
skeleton,ASCTB-TEMP:foramen-magnum-of-basilar-part-of-occipital-bone,AS,foramen magnum of basilar part of occipital bone
skeleton,ASCTB-TEMP:groove-for-transverse-sinus-of-squamous-part-of-occipital-bone,AS,groove for transverse sinus of squamous part of occipital bone
skeleton,ASCTB-TEMP:hypoglossal-canal-of-basilar-part-of-occipital-bone,AS,hypoglossal canal of basilar part of occipital bone
skeleton,ASCTB-TEMP:inferior-nuchal-line-of-squamous-part-of-occipital-bone,AS,inferior nuchal line of squamous part of occipital bone
skeleton,ASCTB-TEMP:internal-occipital-protuberance-of-squamous-part-of-occipital-bone,AS,internal occipital protuberance of squamous part of occipital bone
skeleton,ASCTB-TEMP:jugular-foramen-of-basilar-part-of-occipital-bone,AS,jugular foramen of basilar part of occipital bone
skeleton,ASCTB-TEMP:occipital-condyle-of-basilar-part-of-occipital-bone,AS,occipital condyle of basilar part of occipital bone
skeleton,ASCTB-TEMP:superior-nuchal-line-of-squamous-part-of-occipital-bone,AS,superior nuchal line of squamous part of occipital bone
skeleton,UBERON:0000210,AS,parietal bone
skeleton,ASCTB-TEMP:granula-foveaolae-of-parietal-bone,AS,granula foveaolae of parietal bone
skeleton,ASCTB-TEMP:groove-for-middle-meningeal-a-of-parietal-bone,AS,groove for middle meningeal a. of parietal bone
skeleton,ASCTB-TEMP:groove-for-superior-sagittal-sinus-of-parietal-bone,AS,groove for superior sagittal sinus of parietal bone
skeleton,FMA:53132,AS,inferior temporal line of parietal bone
skeleton,FMA:53130,AS,superior temporal line of parietal bone
skeleton,ASCTB-TEMP:temporal-fossa-of-parietal-bone,AS,temporal fossa of parietal bone
skeleton,UBERON:0001677,AS,sphenoid bone
skeleton,ASCTB-TEMP:anterior-clinoid-process-of-sphenoid-bone,AS,anterior clinoid process of sphenoid bone
skeleton,ASCTB-TEMP:body-of-sphenoid-bone,AS,body of sphenoid bone
skeleton,ASCTB-TEMP:dorsum-sellae-of-sphenoid-bone,AS,dorsum sellae of sphenoid bone
skeleton,ASCTB-TEMP:foramen-lacerum-of-sphenoid-bone,AS,foramen lacerum of sphenoid bone
skeleton,ASCTB-TEMP:foramen-ovale-of-sphenoid-bone,AS,foramen ovale of sphenoid bone
skeleton,ASCTB-TEMP:foramen-rotundum-of-sphenoid-bone,AS,foramen rotundum of sphenoid bone
skeleton,UBERON:0016492,AS,foramen spinosum of sphenoid bone
skeleton,ASCTB-TEMP:greater-wings-of-sphenoid-bone,AS,greater wings of sphenoid bone
skeleton,ASCTB-TEMP:hypophyseal-fossa-of-sphenoid-bone,AS,hypophyseal fossa of sphenoid bone
skeleton,ASCTB-TEMP:lateral-pterygoid-plate-of-sphenoid-bone,AS,lateral pterygoid plate of sphenoid bone
skeleton,ASCTB-TEMP:lesser-wings-of-sphenoid-bone,AS,lesser wings of sphenoid bone
skeleton,ASCTB-TEMP:medial-pterygoid-plate-of-sphenoid-bone,AS,medial pterygoid plate of sphenoid bone
skeleton,ASCTB-TEMP:optic-canal-of-sphenoid-bone,AS,optic canal of sphenoid bone
skeleton,ASCTB-TEMP:posterior-clinoid-process-of-sphenoid-bone,AS,posterior clinoid process of sphenoid bone
skeleton,ASCTB-TEMP:pterygoid-canal-of-sphenoid-bone,AS,pterygoid canal of sphenoid bone
skeleton,ASCTB-TEMP:pterygoid-fossa-of-sphenoid-bone,AS,pterygoid fossa of sphenoid bone
skeleton,ASCTB-TEMP:pterygoid-hamulus-of-sphenoid-bone,AS,pterygoid hamulus of sphenoid bone
skeleton,FMA:54682,AS,pterygoid process of sphenoid bone
skeleton,ASCTB-TEMP:sella-turcica-of-sphenoid-bone,AS,sella turcica of sphenoid bone
skeleton,ASCTB-TEMP:sphenoid-sinus-of-sphenoid-bone,AS,sphenoid sinus of sphenoid bone
skeleton,ASCTB-TEMP:superior-orbital-fissure-of-sphenoid-bone,AS,superior orbital fissure of sphenoid bone
skeleton,UBERON:0001678,AS,temporal bone
skeleton,ASCTB-TEMP:articular-tubercle-of-squamous-part-of-temporal-bone,AS,articular tubercle of squamous part of temporal bone
skeleton,ASCTB-TEMP:carotid-canal-of-petrous-part-of-temporal-bone,AS,carotid canal of petrous part of temporal bone
skeleton,ASCTB-TEMP:external-auditory-meatus-of-squamous-part-of-temporal-bone,AS,external auditory meatus of squamous part of temporal bone
skeleton,ASCTB-TEMP:groove-for-posterior-deep-temporal-artery-of-squamous-part-of-temporal-bone,AS,groove for posterior deep temporal artery of squamous part of temporal bone
skeleton,ASCTB-TEMP:groove-for-sigmoid-sinus-of-mastoid-part-of-temporal-bone,AS,groove for sigmoid sinus of mastoid part of temporal bone
skeleton,ASCTB-TEMP:hiatus-and-groove-of-petrous-part-of-temporal-bone-for-greater-petrosal-nerve,AS,hiatus and groove of petrous part of temporal bone for greater petrosal nerve
skeleton,ASCTB-TEMP:hiatus-and-groove-of-petrous-part-of-temporal-bone-for-lesser-petrosal-nerve,AS,hiatus and groove of petrous part of temporal bone for lesser petrosal nerve
skeleton,ASCTB-TEMP:internal-auditory-meatus-of-petrous-part-of-temporal-bone,AS,internal auditory meatus of petrous part of temporal bone
skeleton,ASCTB-TEMP:jugular-foramen-of-petrous-part-of-temporal-bone,AS,jugular foramen of petrous part of temporal bone
skeleton,ASCTB-TEMP:mandibular-fossa-of-squamous-part-of-temporal-bone,AS,mandibular fossa of squamous part of temporal bone
skeleton,ASCTB-TEMP:mastoid-foramen-of-mastoid-part-of-temporal-bone,AS,mastoid foramen of mastoid part of temporal bone
skeleton,ASCTB-TEMP:mastoid-notch-of-mastoid-part-of-temporal-bone,AS,mastoid notch of mastoid part of temporal bone
skeleton,ASCTB-TEMP:mastoid-process-of-mastoid-part-of-temporal-bone,AS,mastoid process of mastoid part of temporal bone
skeleton,ASCTB-TEMP:petrotympanic-fissure-of-squamous-part-of-temporal-bone,AS,petrotympanic fissure of squamous part of temporal bone
skeleton,ASCTB-TEMP:postglenoid-tubercle-of-squamous-part-of-temporal-bone,AS,postglenoid tubercle of squamous part of temporal bone
skeleton,ASCTB-TEMP:styloid-process-of-petrous-part-of-temporal-bone,AS,styloid process of petrous part of temporal bone
skeleton,ASCTB-TEMP:stylomastoid-foramen-of-petrous-part-of-temporal-bone,AS,stylomastoid foramen of petrous part of temporal bone
skeleton,ASCTB-TEMP:supramastoid-crest-of-squamous-part-of-temporal-bone,AS,supramastoid crest of squamous part of temporal bone
skeleton,ASCTB-TEMP:trigeminal-impression-of-petrous-part-of-temporal-bone,AS,trigeminal impression of petrous part of temporal bone
skeleton,ASCTB-TEMP:tympanic-caniliculus-of-petrous-part-of-temporal-bone,AS,tympanic caniliculus of petrous part of temporal bone
skeleton,ASCTB-TEMP:zygomatic-process-of-squamous-part-of-temporal-bone,AS,zygomatic process of squamous part of temporal bone
skeleton,UBERON:0010911,AS,ossicle
skeleton,UBERON:0001688,AS,incus bone
skeleton,UBERON:0001689,AS,malleus bone
skeleton,UBERON:0001687,AS,stapes bone
skeleton,UBERON:0008895,AS,splanchnocranium
skeleton,UBERON:0005922,AS,inferior nasal concha
skeleton,UBERON:0001680,AS,lacrimal bone
skeleton,ASCTB-TEMP:fossa-for-lacrimal-sac-of-lacrimal-bone,AS,fossa for lacrimal sac of lacrimal bone
skeleton,UBERON:0001684,AS,mandible
skeleton,ASCTB-TEMP:alveolar-border-of-mandible,AS,alveolar border of mandible
skeleton,UBERON:0011309,AS,body of mandible
skeleton,FMA:52833,AS,coronoid process of mandible
skeleton,ASCTB-TEMP:digastric-fossa-of-mandible,AS,digastric fossa of mandible
skeleton,ASCTB-TEMP:inferior-mental-spine-of-mandible,AS,inferior mental spine of mandible
skeleton,FMA:59470,AS,lingula of mandible
skeleton,ASCTB-TEMP:mandibular-angle-of-mandible,AS,mandibular angle of mandible
skeleton,ASCTB-TEMP:mandibular-canal-of-mandible,AS,mandibular canal of mandible
skeleton,ASCTB-TEMP:mandibular-condyle-of-mandible,AS,mandibular condyle of mandible
skeleton,ASCTB-TEMP:mandibular-foramen-of-mandible,AS,mandibular foramen of mandible
skeleton,ASCTB-TEMP:mandibular-neck-of-mandible,AS,mandibular neck of mandible
skeleton,ASCTB-TEMP:mandibular-notch-of-mandible,AS,mandibular notch of mandible
skeleton,ASCTB-TEMP:mental-foramen-of-mandible,AS,mental foramen of mandible
skeleton,ASCTB-TEMP:mental-protuberance-of-mandible,AS,mental protuberance of mandible
skeleton,ASCTB-TEMP:mylohyoid-groove-of-mandible,AS,mylohyoid groove of mandible
skeleton,ASCTB-TEMP:mylohyoid-line-of-mandible,AS,mylohyoid line of mandible
skeleton,ASCTB-TEMP:pterygoid-fovea-of-mandible,AS,pterygoid fovea of mandible
skeleton,FMA:52828,AS,ramus of mandible
skeleton,ASCTB-TEMP:sublingual-fossa-of-mandible,AS,sublingual fossa of mandible
skeleton,ASCTB-TEMP:submandibular-fossa-of-mandible,AS,submandibular fossa of mandible
skeleton,ASCTB-TEMP:superior-mental-spine-of-mandible,AS,superior mental spine of mandible
skeleton,UBERON:0002397,AS,maxilla
skeleton,FMA:75360,AS,alveolar canals of maxilla
skeleton,UBERON:0004527,AS,alveolar process of maxilla
skeleton,UBERON:0035139,AS,anterior nasal spine of maxilla
skeleton,UBERON:0013767,AS,frontal process of maxilla
skeleton,ASCTB-TEMP:greater-palatine-canal-of-maxilla,AS,greater palatine canal of maxilla
skeleton,ASCTB-TEMP:incisive-foramen-of-maxilla,AS,incisive foramen of maxilla
skeleton,ASCTB-TEMP:infraorbital-canal-of-maxilla,AS,infraorbital canal of maxilla
skeleton,ASCTB-TEMP:infraorbital-foramen-of-maxilla,AS,infraorbital foramen of maxilla
skeleton,ASCTB-TEMP:infraorbital-groove-of-maxilla,AS,infraorbital groove of maxilla
skeleton,ASCTB-TEMP:intermaxillary-suture-of-maxilla,AS,intermaxillary suture of maxilla
skeleton,ASCTB-TEMP:maxillary-sinus-of-maxilla,AS,maxillary sinus of maxilla
skeleton,FMA:57703,AS,nasal surface of maxilla
skeleton,ASCTB-TEMP:nasolacrimal-canal-of-maxilla,AS,nasolacrimal canal of maxilla
skeleton,UBERON:0005871,AS,palatine process of maxilla
skeleton,UBERON:0016477,AS,zygomatic process of maxilla
skeleton,UBERON:0001681,AS,nasal bone
skeleton,UBERON:0001682,AS,palatine bone
skeleton,ASCTB-TEMP:greater-palatine-foramen-of-palatine-bone,AS,greater palatine foramen of palatine bone
skeleton,FMA:52901,AS,horizontal plate of palatine bone
skeleton,ASCTB-TEMP:lesser-palatine-foramen-of-palatine-bone,AS,lesser palatine foramen of palatine bone
skeleton,FMA:52899,AS,perpendicular plate of palatine bone
skeleton,UBERON:0002396,AS,vomer
skeleton,FMA:57674,AS,ala of vomer
skeleton,ASCTB-TEMP:groove-for-nasopalatine-nerve-of-vomer,AS,groove for nasopalatine nerve of vomer
skeleton,UBERON:0001683,AS,zygomatic bone
skeleton,UBERON:0012110,AS,frontal process of zygomatic bone
skeleton,FMA:289670,AS,maxillary process of zygomatic bone
skeleton,UBERON:0004654,AS,temporal process of zygomatic bone
skeleton,ASCTB-TEMP:zygomaticofacial-foramen-of-zygomatic-bone,AS,zygomaticofacial foramen of zygomatic bone
skeleton,UBERON:0014477,AS,thoracic skeleton
skeleton,ASCTB-TEMP:costal-region-bone,AS,costal region bone
skeleton,UBERON:0004601,AS,rib 1
skeleton,FMA:7608,AS,angle of first rib
skeleton,FMA:7606,AS,articular facet of tubercle of first rib
skeleton,FMA:7602,AS,body of first rib
skeleton,ASCTB-TEMP:costal-groove-of-first-rib,AS,costal groove of first rib
skeleton,ASCTB-TEMP:facet-of-first-rib,AS,facet of first rib
skeleton,ASCTB-TEMP:groove-for-subclavian-artery-of-first-rib,AS,groove for subclavian artery of first rib
skeleton,ASCTB-TEMP:groove-for-subclavian-vein-of-first-rib,AS,groove for subclavian vein of first rib
skeleton,FMA:7600,AS,head of first rib
skeleton,FMA:7601,AS,neck of first rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-first-rib,AS,non-articular facet of tubercle of first rib
skeleton,ASCTB-TEMP:scalene-tubercle-of-first-rib,AS,scalene tubercle of first rib
skeleton,ASCTB-TEMP:sternal-end-of-first-rib,AS,sternal end of first rib
skeleton,FMA:7605,AS,tubercle of first rib
skeleton,UBERON:0004609,AS,rib 10
skeleton,FMA:8430,AS,angle of tenth rib
skeleton,FMA:8428,AS,articular facet of tubercle of tenth rib
skeleton,FMA:8426,AS,body of tenth rib
skeleton,FMA:8433,AS,costal groove of tenth rib
skeleton,ASCTB-TEMP:facet-of-tenth-rib,AS,facet of tenth rib
skeleton,FMA:8419,AS,head of tenth rib
skeleton,FMA:8424,AS,neck of tenth rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-tenth-rib,AS,non-articular facet of tubercle of tenth rib
skeleton,ASCTB-TEMP:sternal-end-of-tenth-rib,AS,sternal end of tenth rib
skeleton,FMA:8427,AS,tubercle of tenth rib
skeleton,UBERON:0004610,AS,rib 11
skeleton,FMA:8501,AS,body of eleventh rib
skeleton,FMA:8506,AS,costal groove of eleventh rib
skeleton,ASCTB-TEMP:facet-of-eleventh-rib,AS,facet of eleventh rib
skeleton,FMA:8500,AS,head of eleventh rib
skeleton,ASCTB-TEMP:sternal-end-of-eleventh-rib,AS,sternal end of eleventh rib
skeleton,UBERON:0004611,AS,rib 12
skeleton,FMA:8517,AS,body of twelfth rib
skeleton,ASCTB-TEMP:costal-groove-of-twelfth-rib,AS,costal groove of twelfth rib
skeleton,ASCTB-TEMP:facet-of-twelfth-rib,AS,facet of twelfth rib
skeleton,FMA:8516,AS,head of twelfth rib
skeleton,ASCTB-TEMP:sternal-end-of-twelfth-rib,AS,sternal end of twelfth rib
skeleton,UBERON:0004602,AS,rib 2
skeleton,FMA:7630,AS,angle of second rib
skeleton,FMA:7627,AS,articular facet of tubercle of second rib
skeleton,FMA:7623,AS,body of second rib
skeleton,FMA:7636,AS,costal groove of second rib
skeleton,FMA:7621,AS,head of second rib
skeleton,FMA:7628,AS,inferior articular facet of second rib
skeleton,FMA:7622,AS,neck of second rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-second-rib,AS,non-articular facet of tubercle of second rib
skeleton,ASCTB-TEMP:sternal-end-of-second-rib,AS,sternal end of second rib
skeleton,FMA:7624,AS,superior articular facet of second rib
skeleton,FMA:7626,AS,tubercle of second rib
skeleton,UBERON:0004603,AS,rib 3
skeleton,FMA:7711,AS,angle of third rib
skeleton,FMA:7709,AS,articular facet of tubercle of third rib
skeleton,FMA:7700,AS,body of third rib
skeleton,FMA:7714,AS,costal groove of third rib
skeleton,FMA:7640,AS,crest of head of third rib
skeleton,FMA:7639,AS,head of third rib
skeleton,FMA:7706,AS,inferior articular facet of third rib
skeleton,FMA:7699,AS,neck of third rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-third-rib,AS,non-articular facet of tubercle of third rib
skeleton,ASCTB-TEMP:sternal-end-of-third-rib,AS,sternal end of third rib
skeleton,FMA:7705,AS,superior articular facet of third rib
skeleton,FMA:7708,AS,tubercle of third rib
skeleton,UBERON:0004604,AS,rib 4
skeleton,FMA:7761,AS,angle of fourth rib
skeleton,FMA:7759,AS,articular facet of tubercle of fourth rib
skeleton,FMA:7757,AS,body of fourth rib
skeleton,FMA:7764,AS,costal groove of fourth rib
skeleton,FMA:7751,AS,crest of head of fourth rib
skeleton,FMA:7750,AS,head of fourth rib
skeleton,FMA:7754,AS,inferior articular facet of fourth rib
skeleton,FMA:7755,AS,neck of fourth rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-fourth-rib,AS,non-articular facet of tubercle of fourth rib
skeleton,ASCTB-TEMP:sternal-end-of-fourth-rib,AS,sternal end of fourth rib
skeleton,FMA:7753,AS,superior articular facet of fourth rib
skeleton,FMA:7758,AS,tubercle of fourth rib
skeleton,UBERON:0004605,AS,rib 5
skeleton,FMA:7788,AS,angle of fifth rib
skeleton,FMA:7786,AS,articular facet of tubercle of fifth rib
skeleton,FMA:7784,AS,body of fifth rib
skeleton,FMA:7791,AS,costal groove of fifth rib
skeleton,FMA:7778,AS,crest of head of fifth rib
skeleton,FMA:7777,AS,head of fifth rib
skeleton,FMA:7781,AS,inferior articular facet of fifth rib
skeleton,FMA:7782,AS,neck of fifth rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-fifth-rib,AS,non-articular facet of tubercle of fifth rib
skeleton,ASCTB-TEMP:sternal-end-of-fifth-rib,AS,sternal end of fifth rib
skeleton,FMA:7780,AS,superior articular facet of fifth rib
skeleton,FMA:7785,AS,tubercle of fifth rib
skeleton,UBERON:0004606,AS,rib 6
skeleton,FMA:7815,AS,angle of sixth rib
skeleton,FMA:7813,AS,articular facet of tubercle of sixth rib
skeleton,FMA:7811,AS,body of sixth rib
skeleton,FMA:7818,AS,costal groove of sixth rib
skeleton,FMA:7805,AS,crest of head of sixth rib
skeleton,FMA:7804,AS,head of sixth rib
skeleton,FMA:7808,AS,inferior articular facet of sixth rib
skeleton,FMA:7809,AS,neck of sixth rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-sixth-rib,AS,non-articular facet of tubercle of sixth rib
skeleton,ASCTB-TEMP:sternal-end-of-sixth-rib,AS,sternal end of sixth rib
skeleton,FMA:7807,AS,superior articular facet of sixth rib
skeleton,FMA:7812,AS,tubercle of sixth rib
skeleton,UBERON:0004607,AS,rib 7
skeleton,FMA:7842,AS,angle of seventh rib
skeleton,FMA:7840,AS,articular facet of tubercle of seventh rib
skeleton,FMA:7838,AS,body of seventh rib
skeleton,FMA:7845,AS,costal groove of seventh rib
skeleton,FMA:7832,AS,crest of head of seventh rib
skeleton,FMA:7831,AS,head of seventh rib
skeleton,FMA:7835,AS,inferior articular facet of seventh rib
skeleton,FMA:7836,AS,neck of seventh rib
skeleton,ASCTB-TEMP:non-articular-facet-of-tubercle-of-seventh-rib,AS,non-articular facet of tubercle of seventh rib
skeleton,ASCTB-TEMP:sternal-end-of-seventh-rib,AS,sternal end of seventh rib
skeleton,FMA:7834,AS,superior articular facet of seventh rib
skeleton,FMA:7839,AS,tubercle of seventh rib
skeleton,UBERON:0010757,AS,rib 8
skeleton,FMA:8132,AS,angle of eighth rib
skeleton,FMA:8130,AS,articular facet of tubercle of eighth rib
skeleton,FMA:8128,AS,body of eighth rib
skeleton,FMA:8135,AS,costal groove of eighth rib
